,,BLEU,ROUGE1,ROUGE2,ROUGEL,BERT_P,BERT_R,BERT_F1
deepseek-r1:14b_test-consulta_E1706C92-574B-4C9A-97FD-633412F357E0-chain_of_thought_temp_0.8.json,respuesta_consulta_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.06693026251160102,0.08385744234800838,0.012631578947368419,0.050314465408805034,0.7074776887893677,0.7157393097877502,0.7115845084190369
mistral_test-consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D-stepwise_refinement_temp_0.2.json,respuesta_consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.09665295133973877,0.3202416918429003,0.08181818181818183,0.1782477341389728,0.6869832873344421,0.6918975114822388,0.6894316673278809
deepseek-r1:14b_test-consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06-template_temp_0.8.json,respuesta_consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.12243405955472604,0.3821428571428572,0.1003584229390681,0.16785714285714287,0.7510977983474731,0.7489645481109619,0.7500296235084534
deepseek-r1:14b_test-consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D-template_temp_0.8.json,respuesta_consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.10465572824603384,0.3708609271523179,0.0930232558139535,0.1986754966887417,0.73740154504776,0.7437838912010193,0.7405789494514465
deepseek-r1:14b_test-primera_visita_6F63B0E0-3892-440D-97BE-73050A768331-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.07274185986052832,0.11278195488721804,0.022641509433962263,0.06015037593984962,0.712496817111969,0.7267411947250366,0.7195485234260559
phi4_test-consulta_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B-stepwise_refinement_temp_0.8.json,respuesta_consulta_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B.txt_with_template.txt,0.10474397609871215,0.4389489953632148,0.16124031007751938,0.160741885625966,0.7145296931266785,0.7103954553604126,0.7124565839767456
deepseek-r1:14b_test-consulta_94966A31-A634-4A23-BF92-F4CAC47BB189-few-shot_examples_temp_0.2.json,respuesta_consulta_94966A31-A634-4A23-BF92-F4CAC47BB189.txt_with_template.txt,0.0629478874516213,0.038297872340425525,0.004273504273504274,0.02978723404255319,0.6955513954162598,0.6844394207000732,0.689950704574585
deepseek-r1:8b_test-consulta_94C58E41-5BFE-402B-92C0-18888CD824E4-stepwise_refinement_temp_0.2.json,respuesta_consulta_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.08126170138939318,0.4372294372294372,0.23043478260869565,0.2597402597402597,0.6802382469177246,0.7081740498542786,0.693925142288208
llama3.2_test-consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D-chain_of_thought_temp_0.8.json,respuesta_consulta_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.09839499402422859,0.35333333333333333,0.07023411371237459,0.16333333333333333,0.7394418120384216,0.7514427900314331,0.7453939914703369
deepseek-r1:14b_test-primera_visita_72B5880F-98BD-4656-8EB8-D0749915ED27-few-shot_examples_temp_0.8.json,respuesta_primera_visita_72B5880F-98BD-4656-8EB8-D0749915ED27.txt_with_template.txt,0.03756027854367836,0.06787330316742081,0.0,0.03619909502262444,0.6612471342086792,0.6530411243438721,0.657118558883667
qwen:14b_test-consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06-chain_of_thought_temp_0.2.json,respuesta_consulta_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.013431683880984927,0.21714285714285717,0.022988505747126436,0.12000000000000002,0.667233407497406,0.6036814451217651,0.6338684558868408
llama3.2_test-primera_visita_6F63B0E0-3892-440D-97BE-73050A768331-template_temp_0.8.json,respuesta_primera_visita_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.10886436630037359,0.3870967741935484,0.1325115562403698,0.17818740399385563,0.7374295592308044,0.7388052940368652,0.7381167411804199
deepseek-r1:14b_test-primera_visita_AA7F4069-3FAD-411E-AEDE-1D299321E3B8-few-shot_examples_temp_0.2.json,respuesta_primera_visita_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.07474611617641409,0.10398613518197572,0.006956521739130435,0.048526863084922,0.6574172377586365,0.6554590463638306,0.6564367413520813
llama3.2_test-consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF-stepwise_refinement_temp_0.2.json,respuesta_consulta_37580D0A-AFC1-4145-9E5E-D57E25B997DF.txt_with_template.txt,0.15060240078833573,0.33707865168539325,0.10902255639097745,0.17602996254681644,0.6963182687759399,0.673190176486969,0.6845589280128479
mistral_test-consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC-template_temp_0.2.json,respuesta_consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC.txt_with_template.txt,0.07749504151005626,0.2661290322580645,0.032388663967611336,0.12096774193548387,0.6377590298652649,0.601547360420227,0.6191241145133972
phi4_test-primera_visita_67272595-F178-4764-B680-7E6408069649-chain_of_thought_temp_0.2.json,respuesta_primera_visita_67272595-F178-4764-B680-7E6408069649.txt_with_template.txt,0.08547960280569335,0.13357400722021662,0.018115942028985504,0.06859205776173284,0.7256384491920471,0.7352777719497681,0.7304263114929199
phi4_test-consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8-template_temp_0.2.json,respuesta_consulta_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.08295554496337852,0.1275862068965517,0.06574394463667821,0.0793103448275862,0.7427122592926025,0.7527623772621155,0.7477035522460938
qwen:14b_test-consulta_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F-chain_of_thought_temp_0.8.json,respuesta_consulta_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F.txt_with_template.txt,0.03753498573842295,0.23033707865168537,0.08474576271186442,0.13483146067415727,0.6657114028930664,0.6066913604736328,0.6348325610160828
qwen:14b_test-primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4-few-shot_examples_temp_0.8.json,respuesta_primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.0,0.0,0.0,0.0,0.5562682151794434,0.6209123730659485,0.586815357208252
deepseek-r1:8b_test-primera_visita_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F--chunked_temp_0.8.json,respuesta_primera_visita_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F.txt_with_template.txt,0.12696560911524007,0.4671532846715329,0.15384615384615388,0.20437956204379562,0.7763562202453613,0.781136691570282,0.7787390351295471
llama3.2_test-consulta_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6-stepwise_refinement_temp_0.8.json,respuesta_consulta_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6.txt_with_template.txt,0.08156499643682051,0.25925925925925924,0.044083526682134576,0.11574074074074074,0.6474543213844299,0.6708590388298035,0.6589488983154297
deepseek-r1:14b_test-consulta_DC089D0E-199C-4175-A397-FDC478446E22-chain_of_thought_temp_0.2.json,respuesta_consulta_DC089D0E-199C-4175-A397-FDC478446E22.txt_with_template.txt,0.06698856172423759,0.05327868852459016,0.004115226337448559,0.032786885245901634,0.7105073928833008,0.7070857286453247,0.7087923884391785
deepseek-r1:14b_test-consulta_E1706C92-574B-4C9A-97FD-633412F357E0-few-shot_examples_temp_0.8.json,respuesta_consulta_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.06693026251160102,0.08385744234800838,0.012631578947368419,0.050314465408805034,0.7074776887893677,0.7157393097877502,0.7115845084190369
deepseek-r1:14b_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-template_temp_0.8.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.0809835223208057,0.1616161616161616,0.04729729729729731,0.11447811447811448,0.7369722127914429,0.7432785630226135,0.7401118874549866
deepseek-r1:14b_test-primera_visita_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6--chunked_temp_0.2.json,respuesta_primera_visita_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6.txt_with_template.txt,0.041463997124814835,0.06960556844547565,0.0,0.03248259860788863,0.6513994932174683,0.6423850059509277,0.6468608379364014
llama3.1_test-primera_visita_94966A31-A634-4A23-BF92-F4CAC47BB189-template_temp_0.8.json,respuesta_primera_visita_94966A31-A634-4A23-BF92-F4CAC47BB189.txt_with_template.txt,0.11434529333792783,0.4553846153846154,0.11419753086419752,0.18461538461538463,0.7602258920669556,0.7414605021476746,0.7507259845733643
mistral_test-primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE-few-shot_examples_temp_0.8.json,respuesta_primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.14838804550210352,0.4330578512396694,0.1691542288557214,0.21818181818181817,0.6948150396347046,0.7469238638877869,0.7199277877807617
deepseek-r1:14b_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-stepwise_refinement_temp_0.8.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.0736941323878728,0.08860759493670887,0.0,0.04641350210970464,0.6782152652740479,0.6970520615577698,0.6875047087669373
llama3.2_test-primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-chain_of_thought_temp_0.8.json,respuesta_primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.11194036593751508,0.331511839708561,0.07312614259597806,0.1311475409836066,0.732532799243927,0.7274162769317627,0.7299656271934509
llama3.1_test-primera_visita_AA7F4069-3FAD-411E-AEDE-1D299321E3B8-stepwise_refinement_temp_0.8.json,respuesta_primera_visita_AA7F4069-3FAD-411E-AEDE-1D299321E3B8.txt_with_template.txt,0.08264884927198196,0.3682008368200837,0.12184873949579832,0.1589958158995816,0.6944286823272705,0.6891051530838013,0.6917566657066345
deepseek-r1:14b_test-primera_visita_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC-few-shot_examples_temp_0.8.json,respuesta_primera_visita_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC.txt_with_template.txt,0.04406615187095557,0.1149425287356322,0.02771362586605081,0.06436781609195402,0.6662297248840332,0.6678487658500671,0.6670382022857666
deepseek-r1:14b_test-consulta_C3DF5E9A-7850-41B2-B652-05858D22AA7F-stepwise_refinement_temp_0.8.json,respuesta_consulta_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.0,0.01474201474201474,0.0,0.004914004914004914,0.6520241498947144,0.6361414194107056,0.643984854221344
mistral_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-few-shot_examples_temp_0.2.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.03574831542008219,0.3105590062111801,0.1,0.15527950310559005,0.7129154205322266,0.6544064283370972,0.6824091076850891
deepseek-r1:14b_test-primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.06581880955429273,0.1169811320754717,0.011363636363636362,0.06037735849056603,0.6887483596801758,0.6905030012130737,0.689624547958374
llama3.1_test-consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC-stepwise_refinement_temp_0.8.json,respuesta_consulta_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC.txt_with_template.txt,0.07214768766194361,0.3262135922330097,0.04678362573099415,0.13592233009708737,0.7124580144882202,0.709192156791687,0.7108213305473328
phi4_test-consulta_94C58E41-5BFE-402B-92C0-18888CD824E4-stepwise_refinement_temp_0.8.json,respuesta_consulta_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.17871972003040143,0.5416116248348746,0.30993377483443707,0.29326287978863935,0.7627040147781372,0.7893964052200317,0.7758206725120544
llama3.2_test-primera_visita_3B34F1DD-879D-4C07-AC67-546A0C47319E-chain_of_thought_temp_0.8.json,respuesta_primera_visita_3B34F1DD-879D-4C07-AC67-546A0C47319E.txt_with_template.txt,0.09711968952606007,0.3232588699080158,0.06851119894598155,0.13666228646517736,0.7069955468177795,0.7080639004707336,0.7075293064117432
mistral_test-consulta_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F-few-shot_examples_temp_0.2.json,respuesta_consulta_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F.txt_with_template.txt,0.17793797292097932,0.5061728395061729,0.256198347107438,0.3004115226337449,0.7526222467422485,0.7136737108230591,0.732630729675293
llama3.1_test-primera_visita_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B-few-shot_examples_temp_0.2.json,respuesta_primera_visita_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B.txt_with_template.txt,0.08447660626076665,0.3722772277227723,0.1033797216699801,0.16237623762376235,0.6742468476295471,0.6520775556564331,0.6629769206047058
mistral_test-consulta_C3DF5E9A-7850-41B2-B652-05858D22AA7F-chain_of_thought_temp_0.2.json,respuesta_consulta_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.07479679737254391,0.25567010309278354,0.04968944099378882,0.14020618556701028,0.5982520580291748,0.6481945514678955,0.6222227811813354
deepseek-r1:8b_test-primera_visita_72B5880F-98BD-4656-8EB8-D0749915ED27-chain_of_thought_temp_0.2.json,respuesta_primera_visita_72B5880F-98BD-4656-8EB8-D0749915ED27.txt_with_template.txt,0.026200359945377547,0.043583535108958835,0.0,0.02421307506053269,0.6283924579620361,0.6193228960037231,0.6238247156143188
phi4_test-primera_visita_068FE9E4-971F-40C5-9473-33BA61FDB234-stepwise_refinement_temp_0.2.json,respuesta_primera_visita_068FE9E4-971F-40C5-9473-33BA61FDB234.txt_with_template.txt,0.15961641754472036,0.5750452079566003,0.27586206896551724,0.30018083182640143,0.7312552332878113,0.7618317604064941,0.7462303638458252
deepseek-r1:8b_test-primera_visita_3B34F1DD-879D-4C07-AC67-546A0C47319E--chunked_temp_0.2.json,respuesta_primera_visita_3B34F1DD-879D-4C07-AC67-546A0C47319E.txt_with_template.txt,0.16102905441268917,0.5131964809384164,0.2676470588235294,0.281524926686217,0.7632925510406494,0.7654271125793457,0.7643582820892334
llama3.2_test-primera_visita_D99C6421-5D55-4FF3-86CC-3FED550B643E-chain_of_thought_temp_0.2.json,respuesta_primera_visita_D99C6421-5D55-4FF3-86CC-3FED550B643E.txt_with_template.txt,0.17518293839393032,0.4724186704384724,0.21843971631205675,0.26025459688826025,0.7648365497589111,0.7614388465881348,0.7631338834762573
qwen:14b_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-chain_of_thought_temp_0.2.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.030764500102456842,0.18461538461538463,0.024767801857585137,0.07384615384615384,0.6266640424728394,0.6094086170196533,0.6179158687591553
deepseek-r1:14b_test-primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE-template_temp_0.2.json,respuesta_primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.15158204650904267,0.4915514592933948,0.19106317411402157,0.23655913978494622,0.7724691033363342,0.7787275314331055,0.7755857110023499
mistral_test-primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-few-shot_examples_temp_0.2.json,respuesta_primera_visita_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.0669532454455396,0.04537521815008726,0.0,0.020942408376963352,0.6753180027008057,0.6380897164344788,0.6561762690544128
qwen:14b_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-template_temp_0.2.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.030764500102456842,0.18461538461538463,0.024767801857585137,0.07384615384615384,0.6266640424728394,0.6094086170196533,0.6179158687591553
phi4_test-primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F--chunked_temp_0.2.json,respuesta_primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.18860532808065544,0.5186206896551724,0.27385892116182575,0.2675862068965517,0.7974640727043152,0.8206161260604858,0.8088744878768921
mistral_test-consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA-template_temp_0.2.json,respuesta_consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.053416401027398475,0.05504587155963303,0.0,0.04403669724770642,0.6137213706970215,0.6133134365081787,0.6135173439979553
deepseek-r1:8b_test-primera_visita_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC-few-shot_examples_temp_0.2.json,respuesta_primera_visita_D4D0DC26-BA1A-42AB-890F-75FAFFD7A2BC.txt_with_template.txt,0.053715269349431764,0.11182795698924732,0.021598272138228944,0.05591397849462366,0.6536901593208313,0.6544123888015747,0.6540510654449463
deepseek-r1:8b_test-primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4-template_temp_0.8.json,respuesta_primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.06975220732807594,0.05801104972375691,0.024930747922437674,0.038674033149171276,0.6090559959411621,0.7265599370002747,0.6626391410827637
mistral_test-primera_visita_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B-chain_of_thought_temp_0.2.json,respuesta_primera_visita_D1CD8A5D-EBFB-4D37-9BB3-40BA996AC02B.txt_with_template.txt,0.10084295850170005,0.35890014471780024,0.10449927431059507,0.1447178002894356,0.6985386610031128,0.6952528357505798,0.6968919038772583
mistral_test-primera_visita_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D--chunked_temp_0.2.json,respuesta_primera_visita_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.16780785106148535,0.549266247379455,0.25684210526315787,0.2725366876310273,0.7727023959159851,0.762907087802887,0.7677735090255737
llama3.2_test-primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F-few-shot_examples_temp_0.8.json,respuesta_primera_visita_C3DF5E9A-7850-41B2-B652-05858D22AA7F.txt_with_template.txt,0.13403298720235116,0.34190620272314676,0.12139605462822459,0.16944024205748864,0.7179087996482849,0.7306824922561646,0.7242393493652344
phi4_test-primera_visita_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D-template_temp_0.2.json,respuesta_primera_visita_5EEBC636-AAB1-43CE-9BBA-FE7F5233FF0D.txt_with_template.txt,0.07633583370471064,0.125,0.013201320132013201,0.05592105263157895,0.7551364898681641,0.7593504190444946,0.7572375535964966
phi4_test-consulta_3B34F1DD-879D-4C07-AC67-546A0C47319E-chain_of_thought_temp_0.2.json,respuesta_consulta_3B34F1DD-879D-4C07-AC67-546A0C47319E.txt_with_template.txt,0.06967052167312496,0.05970149253731344,0.0033277870216306153,0.04311774461028193,0.6930981874465942,0.6975860595703125,0.6953348517417908
deepseek-r1:14b_test-consulta_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F-template_temp_0.2.json,respuesta_consulta_8A71C7A0-6F38-4E12-8890-7AA3252AAF8F.txt_with_template.txt,0.06729819998261619,0.11873840445269017,0.007448789571694599,0.0705009276437848,0.7211394309997559,0.7159765362739563,0.7185487747192383
phi4_test-consulta_3B34F1DD-879D-4C07-AC67-546A0C47319E-few-shot_examples_temp_0.8.json,respuesta_consulta_3B34F1DD-879D-4C07-AC67-546A0C47319E.txt_with_template.txt,0.10450672778101804,0.33147632311977715,0.06703910614525138,0.13649025069637882,0.6888631582260132,0.7130306959152222,0.7007386088371277
deepseek-r1:8b_test-primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06-stepwise_refinement_temp_0.8.json,respuesta_primera_visita_653B1D0B-9FB9-4D8C-9EAC-A735C81CAB06.txt_with_template.txt,0.04288812340369207,0.05895691609977324,0.0,0.036281179138321996,0.631626307964325,0.6318398714065552,0.6317331194877625
phi4_test-consulta_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6-few-shot_examples_temp_0.2.json,respuesta_consulta_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6.txt_with_template.txt,0.07614584255613771,0.14310051107325383,0.02051282051282051,0.09540034071550253,0.743335485458374,0.7599759101867676,0.7515636086463928
llama3.2_test-primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE-few-shot_examples_temp_0.2.json,respuesta_primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.1401495091725674,0.41423948220064727,0.1331168831168831,0.2006472491909385,0.7564663887023926,0.7632141709327698,0.7598252892494202
mistral_test-consulta_6FC726D1-9369-4435-B443-192396C6B13E-chain_of_thought_temp_0.2.json,respuesta_consulta_6FC726D1-9369-4435-B443-192396C6B13E.txt_with_template.txt,0.050559514076884256,0.2753246753246753,0.020887728459530023,0.11948051948051948,0.6184508800506592,0.6795576810836792,0.6475659012794495
phi4_test-consulta_42583690-5EF3-4D85-ADCC-F4D0AC9D0897--chunked_temp_0.8.json,respuesta_consulta_42583690-5EF3-4D85-ADCC-F4D0AC9D0897.txt_with_template.txt,0.1464322948882948,0.5052316890881914,0.24287856071964017,0.31390134529147984,0.7821676731109619,0.7604200839996338,0.7711406350135803
llama3.2_test-consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C-template_temp_0.8.json,respuesta_consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.12404177194277799,0.36752136752136755,0.11142857142857145,0.1623931623931624,0.7227342128753662,0.7248724699020386,0.7238017916679382
mistral_test-consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA--chunked_temp_0.2.json,respuesta_consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.06505079980279092,0.07495741056218058,0.003418803418803419,0.04770017035775127,0.683521032333374,0.6955654621124268,0.6894906163215637
phi4_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103-template_temp_0.8.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.0730796882240174,0.11702127659574468,0.007117437722419929,0.06737588652482271,0.7036382555961609,0.7198848724365234,0.7116687893867493
deepseek-r1:14b_test-consulta_94C58E41-5BFE-402B-92C0-18888CD824E4-template_temp_0.8.json,respuesta_consulta_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.03904066594516937,0.09865470852017937,0.022522522522522525,0.05829596412556053,0.6721307039260864,0.6631007194519043,0.6675851941108704
mistral_test-consulta_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6-chain_of_thought_temp_0.8.json,respuesta_consulta_B2D7B2AE-8C70-44D2-8182-304C48CA8BB6.txt_with_template.txt,0.10318501349121605,0.37137330754352027,0.10485436893203882,0.20116054158607347,0.7046705484390259,0.7077255845069885,0.7061947584152222
deepseek-r1:8b_test-consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C--chunked_temp_0.8.json,respuesta_consulta_62C2C95D-C4EE-4D78-BFAF-604E44981A7C.txt_with_template.txt,0.07120051543659536,0.0521415270018622,0.0037383177570093455,0.037243947858473,0.6668576002120972,0.6709073185920715,0.6688762903213501
deepseek-r1:14b_test-primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE-stepwise_refinement_temp_0.8.json,respuesta_primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.11548757539406618,0.44190476190476186,0.14913957934990438,0.1942857142857143,0.7672606706619263,0.769099235534668,0.7681788206100464
phi4_test-consulta_D99C6421-5D55-4FF3-86CC-3FED550B643E--chunked_temp_0.2.json,respuesta_consulta_D99C6421-5D55-4FF3-86CC-3FED550B643E.txt_with_template.txt,0.07274294326964298,0.07757166947723441,0.0033840947546531297,0.043844856661045525,0.7051932215690613,0.7140263319015503,0.7095822691917419
deepseek-r1:14b_test-primera_visita_D99C6421-5D55-4FF3-86CC-3FED550B643E-few-shot_examples_temp_0.8.json,respuesta_primera_visita_D99C6421-5D55-4FF3-86CC-3FED550B643E.txt_with_template.txt,0.09713459839861725,0.37749546279491836,0.10200364298724954,0.1705989110707804,0.7516845464706421,0.7672244310379028,0.7593750357627869
llama3.1_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-template_temp_0.2.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.1723585676409995,0.49818181818181817,0.20802919708029197,0.2690909090909091,0.7703969478607178,0.7808687090873718,0.7755974531173706
qwen:14b_test-consulta_88124EA7-DD57-4CF0-A669-862B3A191103--chunked_temp_0.2.json,respuesta_consulta_88124EA7-DD57-4CF0-A669-862B3A191103.txt_with_template.txt,0.10103104593343638,0.3951807228915663,0.14527845036319614,0.18313253012048195,0.6843534708023071,0.678887665271759,0.681609570980072
mistral_test-primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4-few-shot_examples_temp_0.2.json,respuesta_primera_visita_94C58E41-5BFE-402B-92C0-18888CD824E4.txt_with_template.txt,0.0,0.0,0.0,0.0,0.5084679126739502,0.6139948964118958,0.556270956993103
llama3.1_test-primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE--chunked_temp_0.2.json,respuesta_primera_visita_A7642DB6-E963-4E3E-B804-91BE49DFDBFE.txt_with_template.txt,0.08044002160841633,0.5053533190578159,0.27096774193548384,0.3340471092077088,0.7338212728500366,0.7281672954559326,0.7309833765029907
qwen:14b_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331--chunked_temp_0.2.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.04795644947137493,0.3864734299516908,0.13106796116504857,0.21739130434782608,0.7238651514053345,0.6886558532714844,0.705821692943573
phi4_test-primera_visita_DC089D0E-199C-4175-A397-FDC478446E22-chain_of_thought_temp_0.8.json,respuesta_primera_visita_DC089D0E-199C-4175-A397-FDC478446E22.txt_with_template.txt,0.0671672488618626,0.12244897959183675,0.024590163934426233,0.07346938775510205,0.7385011315345764,0.7328449487686157,0.7356621623039246
llama3.2_test-primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0--chunked_temp_0.8.json,respuesta_primera_visita_E1706C92-574B-4C9A-97FD-633412F357E0.txt_with_template.txt,0.167029823779945,0.5113043478260869,0.27225130890052357,0.29217391304347823,0.7628594636917114,0.7594553232192993,0.7611535787582397
deepseek-r1:8b_test-consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA--chunked_temp_0.8.json,respuesta_consulta_A9B80CA9-786B-4CFC-ACE1-6F346A9D93FA.txt_with_template.txt,0.054069678681047076,0.022181146025878007,0.0,0.018484288354898334,0.686939001083374,0.6826473474502563,0.6847864389419556
deepseek-r1:8b_test-consulta_068FE9E4-971F-40C5-9473-33BA61FDB234--chunked_temp_0.8.json,respuesta_consulta_068FE9E4-971F-40C5-9473-33BA61FDB234.txt_with_template.txt,0.10213549248056457,0.33424657534246577,0.07692307692307691,0.16986301369863013,0.7371903657913208,0.7308709621429443,0.7340170741081238
llama3.2_test-consulta_6F63B0E0-3892-440D-97BE-73050A768331-template_temp_0.2.json,respuesta_consulta_6F63B0E0-3892-440D-97BE-73050A768331.txt_with_template.txt,0.15157541748407857,0.5099999999999999,0.22408026755852845,0.24666666666666667,0.7705103158950806,0.7899062633514404,0.7800877094268799
